source_url,type,filename,extension,used_on,dimensions,approximate_size,alt_text,migration_priority,notes
"https://www.colegioconquistadores.com/wp-content/uploads/2025/12/Plan-de-lecturas-domiciliarias-7%C2%B0.pdf","document","Plan-de-lecturas-domiciliarias-7°.pdf","pdf","/matriculas-2026/; /plan-lector-2026/","unknown","309 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2025/12/Plan-de-lecturas-domiciliarias-8%C2%B0.pdf","document","Plan-de-lecturas-domiciliarias-8°.pdf","pdf","/matriculas-2026/; /plan-lector-2026/","unknown","299 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2025/12/REGLAMENTO-DE-EVALUACION-CONQUISTADORES-2026-2027.pdf","document","REGLAMENTO-DE-EVALUACION-CONQUISTADORES-2026-2027.pdf","pdf","/matriculas-2026/","unknown","365 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/03/1%C2%B0-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","document","1°-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","pdf","/calendario-de-evaluaciones-2026/","unknown","328 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/03/1%C2%B0-Medio-Calendarios-de-evaluacion-1er-semestre-2026.pdf","document","1°-Medio-Calendarios-de-evaluacion-1er-semestre-2026.pdf","pdf","/calendario-de-evaluaciones-2026/","unknown","328 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/03/2%C2%B0-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","document","2°-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","pdf","/calendario-de-evaluaciones-2026/","unknown","330 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/03/2%C2%B0-Medio-Calendarios-de-evaluacion-1er-semestre-2026.pdf","document","2°-Medio-Calendarios-de-evaluacion-1er-semestre-2026.pdf","pdf","/calendario-de-evaluaciones-2026/","unknown","335 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/03/3%C2%B0-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","document","3°-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","pdf","/calendario-de-evaluaciones-2026/","unknown","334 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/03/3%C2%B0-Medio-Calendarios-de-evaluacion-1er-semestre-2026.pdf","document","3°-Medio-Calendarios-de-evaluacion-1er-semestre-2026.pdf","pdf","/calendario-de-evaluaciones-2026/","unknown","333 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/03/4%C2%B0-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","document","4°-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","pdf","/calendario-de-evaluaciones-2026/","unknown","328 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/03/5%C2%B0-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","document","5°-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","pdf","/calendario-de-evaluaciones-2026/","unknown","329 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/03/6%C2%B0-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","document","6°-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","pdf","/calendario-de-evaluaciones-2026/","unknown","328 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/03/7%C2%B0-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","document","7°-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","pdf","/calendario-de-evaluaciones-2026/","unknown","327 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/03/8%C2%B0-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","document","8°-basico-Calendarios-de-evaluacion-1er-semestre-2026.pdf","pdf","/calendario-de-evaluaciones-2026/","unknown","328 KB","","alta","Conservar URL pública o configurar redirección 301 exacta."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/03/PEI-COLEGIO-CONQUISTADORES-2026.pdf","document","PEI-COLEGIO-CONQUISTADORES-2026.pdf","pdf","/matriculas-2026/","unknown","768 KB","","alta","Conservar URL pública o configurar redirección 301 exacta. Pesado (>500 KB)."
"https://www.colegioconquistadores.com/wp-content/uploads/2026/05/RICE-CC.pdf","document","RICE-CC.pdf","pdf","/reglamento-interno-de-convivencia-escolar/","unknown","695 KB","","alta","Conservar URL pública o configurar redirección 301 exacta. Pesado (>500 KB)."
"https://www.colegioconquistadores.com/wp-content/uploads/slider12/IMG_20230414_121016.jpeg","image","IMG_20230414_121016.jpeg","jpeg","/2023/04/14/acto-natalicio-de-gabriela-mistral/; /actividades/","4000x1800","1.8 MB","Acto natalicio de Gabriela Mistral","media","Muy pesado (>1 MB). Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider13/IMG-20230419-WA0017.jpeg","image","IMG-20230419-WA0017.jpeg","jpeg","/2023/04/19/vacuna-influenza/; /actividades/","4080x2296","2.4 MB","Vacuna Influenza","media","Muy pesado (>1 MB). Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider15/20230428_121634.jpeg","image","20230428_121634.jpeg","jpeg","/2023/04/24/semana-del-dia-del-libro/; /actividades/","4000x1848","1.6 MB","Semana del Día del Libro","media","Muy pesado (>1 MB). Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider18/IMG_20230503_172049.jpeg","image","IMG_20230503_172049.jpeg","jpeg","/2023/05/03/taller-para-padres-y-apoderados/; /actividades/","4000x1800","2.2 MB","Taller para Padres Y Apoderados","media","Muy pesado (>1 MB). Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider19/Dia_alumno_conquistadores_2023_20.jpeg","image","Dia_alumno_conquistadores_2023_20.jpeg","jpeg","/2023/05/10/dia-del-alumno/; /actividades/","1600x900","238 KB","Día del Alumno","media","Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider20/salida_acuario_conquistadores_9.jpeg","image","salida_acuario_conquistadores_9.jpeg","jpeg","/2023/05/15/mes-del-mar/; /actividades/","1200x1600","169 KB","Mes del Mar","media",""
"https://www.colegioconquistadores.com/wp-content/uploads/slider21/7.jpeg","image","7.jpeg","jpeg","/2023/05/22/salida-a-navegar/; /actividades/","889x889","73 KB","Salida a Navegar","media",""
"https://www.colegioconquistadores.com/wp-content/uploads/slider22/6to_10.jpeg","image","6to_10.jpeg","jpeg","/2023/05/24/visita-al-centro-cultural-palace/; /actividades/","1600x1204","122 KB","Visita al Centro Cultural Palace","media",""
"https://www.colegioconquistadores.com/wp-content/uploads/slider23/1talento_1.jpeg","image","1talento_1.jpeg","jpeg","/2023/06/09/talento-conquistadores/; /actividades/","1600x1200","201 KB","Talento conquistadores","media","Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider24/canino_en_accion_9.png","image","canino_en_accion_9.png","png","/2023/06/27/dia-canino-de-accion-y-aprendizaje-con-carabineros-en-nuestra-escuela/; /actividades/","1022x739","947 KB","Día Canino de Acción y Aprendizaje con Carabineros en Nuestra Escuela","media","Pesado (>500 KB). Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider25/dia_nacional_bombero_1.png","image","dia_nacional_bombero_1.png","png","/2023/06/30/dia-nacional-del-bombero/; /actividades/","1600x1204","1.5 MB","Día nacional del bombero","media","Muy pesado (>1 MB). Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider26/jardin_jap_7.png","image","jardin_jap_7.png","png","/2023/06/25/jardin-japones-de-serena/; /actividades/","1599x722","1.5 MB","Jardín Japonés de Serena","media","Muy pesado (>1 MB). Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider27/despedida-del-primer-semestre-7.png","image","despedida-del-primer-semestre-7.png","png","/2023/07/01/despedida-del-primer-semestre/; /actividades/","1600x739","1.3 MB","Despedida del primer semestre","media","Muy pesado (>1 MB). Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider28/2-taller-para-padres-y-apoderados_2.png","image","2-taller-para-padres-y-apoderados_2.png","png","/2023/08/02/segundo-taller-para-padres-y-apoderados/; /actividades/","1600x1204","1.2 MB","Segundo Taller para Padres y Apoderados","media","Muy pesado (>1 MB). Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider29/visitaalaCruzdeltercermilenio_9.jpeg","image","visitaalaCruzdeltercermilenio_9.jpeg","jpeg","/2023/08/09/visita-a-la-cruz-del-tercer-milenio/; /actividades/","1200x1600","155 KB","Visita a la Cruz del Tercer Milenio","media",""
"https://www.colegioconquistadores.com/wp-content/uploads/slider30/torneodeatletismo_8.jpeg","image","torneodeatletismo_8.jpeg","jpeg","/2023/08/11/torneo-de-atletismo/; /actividades/","1052x1402","230 KB","Torneo de Atletismo","media","Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider31/UnaAventuraInolvidableVisitaaLaSerenaZoo_3.jpeg","image","UnaAventuraInolvidableVisitaaLaSerenaZoo_3.jpeg","jpeg","/2023/08/18/visita-a-la-serena-zoo/; /actividades/","960x1280","347 KB","Visita a La Serena Zoo","media","Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider32/Dia-de-la-ninez-2.png","image","Dia-de-la-ninez-2.png","png","/2023/08/19/dia-de-la-ninez/; /actividades/","1600x1042","1.9 MB","Día de la niñez","media","Muy pesado (>1 MB). Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider33/natalicio-Bernardo-Ohiggins-2.png","image","natalicio-Bernardo-Ohiggins-2.png","png","/2023/08/22/dia-de-la-ninez-2/; /actividades/","1296x1599","1.4 MB","Natalicio Bernardo O&#8217;Higgins","media","Muy pesado (>1 MB). Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider34/obradeteatro_Unmundodediferencias4.jpeg","image","obradeteatro_Unmundodediferencias4.jpeg","jpeg","/2023/09/13/obra-de-teatro-un-mundo-de-diferencias/; /actividades/","1600x1200","236 KB","Obra de teatro “Un mundo de diferencias”","media","Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider35/Encuentro-de-dos-mundos-9.jpeg","image","Encuentro-de-dos-mundos-9.jpeg","jpeg","/2023/10/11/acto-mes-de-octubre-encuentro-de-dos-mundos/; /actividades/","1200x1600","174 KB","Acto mes de octubre «Encuentro de dos mundos»","media",""
"https://www.colegioconquistadores.com/wp-content/uploads/slider38/teleton13.jpeg","image","teleton13.jpeg","jpeg","/2023/10/16/visita-a-recinto-teleton/; /actividades/; /category/actividades2023/","791x591","79 KB","Visita a recinto Teletón","media",""
"https://www.colegioconquistadores.com/wp-content/uploads/slider39/4999e7d6-9ab6-45ba-bf7c-ae60e11682f9.jpeg","image","4999e7d6-9ab6-45ba-bf7c-ae60e11682f9.jpeg","jpeg","/2023/11/10/actividad-higiene-bucal/; /actividades/; /category/actividades2023/","1600x1200","307 KB","Actividad higiene bucal","media","Nombre poco descriptivo; renombrar solo con redirección. Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider40/55673a9f-5d89-42e7-a1fe-a693768f5d2c.jpeg","image","55673a9f-5d89-42e7-a1fe-a693768f5d2c.jpeg","jpeg","/2023/11/19/visita-al-jardin-japones-la-serena/; /actividades/; /category/actividades2023/","1024x768","185 KB","Visita al Jardín Japones La Serena","media","Nombre poco descriptivo; renombrar solo con redirección."
"https://www.colegioconquistadores.com/wp-content/uploads/slider41/d189c0dc-65c3-4e6d-85a3-0ada465a127f.jpeg","image","d189c0dc-65c3-4e6d-85a3-0ada465a127f.jpeg","jpeg","/2023/11/17/visita-cementerio-ingles-de-guayacan/; /actividades/; /category/actividades2023/","1600x900","252 KB","Visita Cementerio Inglés de Guayacán","media","Nombre poco descriptivo; renombrar solo con redirección. Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider42/51c045d7-1efa-4e99-bab6-377e5fa62711.jpeg","image","51c045d7-1efa-4e99-bab6-377e5fa62711.jpeg","jpeg","/2023/11/14/acto-mes-de-noviembre-derechos-de-los-ninos-y-ninas/; /actividades/; /category/actividades2023/","4080x2296","536 KB","Acto mes de noviembre «Derechos de los niños y niñas»","media","Nombre poco descriptivo; renombrar solo con redirección. Pesado (>500 KB). Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider43/ExpoBigBang-20denoviembre-2-1024x576.jpeg","image","ExpoBigBang-20denoviembre-2-1024x576.jpeg","jpeg","/2023/11/20/expo-big-bang/; /category/actividades2023/","1024x576","133 KB","","media","Falta texto alternativo. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider43/ExpoBigBang-20denoviembre-2-1536x864.jpeg","image","ExpoBigBang-20denoviembre-2-1536x864.jpeg","jpeg","/category/actividades2023/","1536x864","251 KB","","media","Falta texto alternativo. Candidato a WebP/AVIF. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider43/ExpoBigBang-20denoviembre-2-300x169.jpeg","image","ExpoBigBang-20denoviembre-2-300x169.jpeg","jpeg","/category/actividades2023/","300x169","17 KB","","media","Falta texto alternativo. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider43/ExpoBigBang-20denoviembre-2-768x432.jpeg","image","ExpoBigBang-20denoviembre-2-768x432.jpeg","jpeg","/category/actividades2023/","768x432","83 KB","","media","Falta texto alternativo. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider43/ExpoBigBang-20denoviembre-2.jpeg","image","ExpoBigBang-20denoviembre-2.jpeg","jpeg","/2023/11/20/expo-big-bang/; /actividades/; /category/actividades2023/","1600x900","235 KB","Expo Big Bang","media","Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider44/Dadelamsica22denoviembre-8-1024x499.jpeg","image","Dadelamsica22denoviembre-8-1024x499.jpeg","jpeg","/2023/11/22/dia-de-la-musica/; /category/actividades2023/","1024x499","103 KB","","media","Falta texto alternativo. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider44/Dadelamsica22denoviembre-8-300x146.jpeg","image","Dadelamsica22denoviembre-8-300x146.jpeg","jpeg","/category/actividades2023/","300x146","14 KB","","media","Falta texto alternativo. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider44/Dadelamsica22denoviembre-8-768x374.jpeg","image","Dadelamsica22denoviembre-8-768x374.jpeg","jpeg","/category/actividades2023/","768x374","65 KB","","media","Falta texto alternativo. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider44/Dadelamsica22denoviembre-8.jpeg","image","Dadelamsica22denoviembre-8.jpeg","jpeg","/2023/11/22/dia-de-la-musica/; /actividades/; /category/actividades2023/","1477x720","157 KB","Dia de la Musica","media",""
"https://www.colegioconquistadores.com/wp-content/uploads/slider45/CentroculturalMohamedVI-23denoviembre-14-225x300.jpeg","image","CentroculturalMohamedVI-23denoviembre-14-225x300.jpeg","jpeg","/category/actividades2023/","225x300","16 KB","","media","Falta texto alternativo. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider45/CentroculturalMohamedVI-23denoviembre-14-768x1024.jpeg","image","CentroculturalMohamedVI-23denoviembre-14-768x1024.jpeg","jpeg","/2023/11/23/visita-centro-cultural-mohamed-vi/; /category/actividades2023/","768x1024","113 KB","","media","Falta texto alternativo. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider45/CentroculturalMohamedVI-23denoviembre-14.jpeg","image","CentroculturalMohamedVI-23denoviembre-14.jpeg","jpeg","/2023/11/23/visita-centro-cultural-mohamed-vi/; /actividades/; /category/actividades2023/","960x1280","138 KB","Visita centro cultural Mohamed VI","media",""
"https://www.colegioconquistadores.com/wp-content/uploads/slider46/MiprimeraexperienciaConquistadores-23denoviembre-7-1024x768.jpeg","image","MiprimeraexperienciaConquistadores-23denoviembre-7-1024x768.jpeg","jpeg","/2023/11/23/mi-primera-experiencia-conquistadores/; /category/actividades2023/","1024x768","140 KB","","media","Falta texto alternativo. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider46/MiprimeraexperienciaConquistadores-23denoviembre-7-1536x1152.jpeg","image","MiprimeraexperienciaConquistadores-23denoviembre-7-1536x1152.jpeg","jpeg","/category/actividades2023/","1536x1152","256 KB","","media","Falta texto alternativo. Candidato a WebP/AVIF. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider46/MiprimeraexperienciaConquistadores-23denoviembre-7-300x225.jpeg","image","MiprimeraexperienciaConquistadores-23denoviembre-7-300x225.jpeg","jpeg","/category/actividades2023/","300x225","20 KB","","media","Falta texto alternativo. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider46/MiprimeraexperienciaConquistadores-23denoviembre-7-768x576.jpeg","image","MiprimeraexperienciaConquistadores-23denoviembre-7-768x576.jpeg","jpeg","/category/actividades2023/","768x576","89 KB","","media","Falta texto alternativo. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider46/MiprimeraexperienciaConquistadores-23denoviembre-7.jpeg","image","MiprimeraexperienciaConquistadores-23denoviembre-7.jpeg","jpeg","/2023/11/23/mi-primera-experiencia-conquistadores/; /actividades/; /category/actividades2023/","1600x1200","243 KB","Mi primera experiencia Conquistadores","media","Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider47/21ab396d-8c75-4f89-a608-618169d44b54-135x300.jpeg","image","21ab396d-8c75-4f89-a608-618169d44b54-135x300.jpeg","jpeg","/category/actividades2023/","135x300","10 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider47/21ab396d-8c75-4f89-a608-618169d44b54-461x1024.jpeg","image","21ab396d-8c75-4f89-a608-618169d44b54-461x1024.jpeg","jpeg","/2023/12/15/cierre-de-aniversario-conquistadores/; /category/actividades2023/","461x1024","74 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider47/21ab396d-8c75-4f89-a608-618169d44b54-691x1536.jpeg","image","21ab396d-8c75-4f89-a608-618169d44b54-691x1536.jpeg","jpeg","/category/actividades2023/","691x1536","134 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider47/21ab396d-8c75-4f89-a608-618169d44b54.jpeg","image","21ab396d-8c75-4f89-a608-618169d44b54.jpeg","jpeg","/2023/12/15/cierre-de-aniversario-conquistadores/; /actividades/; /category/actividades2023/","720x1600","119 KB","Cierre de Aniversario Conquistadores","media","Nombre poco descriptivo; renombrar solo con redirección."
"https://www.colegioconquistadores.com/wp-content/uploads/slider48/WhatsAppImage2024-01-04at1506152-1024x759.jpeg","image","WhatsAppImage2024-01-04at1506152-1024x759.jpeg","jpeg","/2023/12/28/bienvenida-a-estudiantes-2024/","1024x759","131 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider48/WhatsAppImage2024-01-04at1506152.jpeg","image","WhatsAppImage2024-01-04at1506152.jpeg","jpeg","/2023/12/28/bienvenida-a-estudiantes-2024/; /actividades/","1052x780","121 KB","Bienvenida a estudiantes 2024","media","Nombre poco descriptivo; renombrar solo con redirección."
"https://www.colegioconquistadores.com/wp-content/uploads/slider50/WhatsAppImage2024-04-24at1635201-1024x576.jpeg","image","WhatsAppImage2024-04-24at1635201-1024x576.jpeg","jpeg","/2024/04/23/dia-de-libro/","1024x576","105 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider50/WhatsAppImage2024-04-24at1635201-scaled.jpeg","image","WhatsAppImage2024-04-24at1635201-scaled.jpeg","jpeg","/2024/04/23/dia-de-libro/; /actividades/","2560x1441","377 KB","Día del Libro","media","Nombre poco descriptivo; renombrar solo con redirección. Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider54/WhatsAppImage2024-07-24at2020172-1024x768.jpeg","image","WhatsAppImage2024-07-24at2020172-1024x768.jpeg","jpeg","/2024/07/20/jornada-deportiva/; /author/administrador/; /category/actividades-2024/","1024x768","148 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider54/WhatsAppImage2024-07-24at2020172-1536x1152.jpeg","image","WhatsAppImage2024-07-24at2020172-1536x1152.jpeg","jpeg","/author/administrador/; /category/actividades-2024/","1536x1152","275 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Candidato a WebP/AVIF. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider54/WhatsAppImage2024-07-24at2020172-300x225.jpeg","image","WhatsAppImage2024-07-24at2020172-300x225.jpeg","jpeg","/author/administrador/; /category/actividades-2024/","300x225","19 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider54/WhatsAppImage2024-07-24at2020172-768x576.jpeg","image","WhatsAppImage2024-07-24at2020172-768x576.jpeg","jpeg","/author/administrador/; /category/actividades-2024/","768x576","94 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider54/WhatsAppImage2024-07-24at2020172.jpeg","image","WhatsAppImage2024-07-24at2020172.jpeg","jpeg","/2024/07/20/jornada-deportiva/; /actividades/; /author/administrador/; /category/actividades-2024/","1600x1200","258 KB","Jornada Deportiva","media","Nombre poco descriptivo; renombrar solo con redirección. Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider55/WhatsAppImage2024-07-24at2025173-1024x768.jpeg","image","WhatsAppImage2024-07-24at2025173-1024x768.jpeg","jpeg","/2024/07/22/encuentro-amistoso-de-voleibol/; /author/administrador/; /category/actividades-2024/","1024x768","208 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Candidato a WebP/AVIF. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider55/WhatsAppImage2024-07-24at2025173-1536x1152.jpeg","image","WhatsAppImage2024-07-24at2025173-1536x1152.jpeg","jpeg","/author/administrador/; /category/actividades-2024/","1536x1152","416 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Candidato a WebP/AVIF. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider55/WhatsAppImage2024-07-24at2025173-300x225.jpeg","image","WhatsAppImage2024-07-24at2025173-300x225.jpeg","jpeg","/author/administrador/; /category/actividades-2024/","300x225","21 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider55/WhatsAppImage2024-07-24at2025173-768x576.jpeg","image","WhatsAppImage2024-07-24at2025173-768x576.jpeg","jpeg","/author/administrador/; /category/actividades-2024/","768x576","122 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider55/WhatsAppImage2024-07-24at2025173.jpeg","image","WhatsAppImage2024-07-24at2025173.jpeg","jpeg","/2024/07/22/encuentro-amistoso-de-voleibol/; /actividades/; /author/administrador/; /category/actividades-2024/","1600x1200","410 KB","Encuentro Amistoso de Voleibol","media","Nombre poco descriptivo; renombrar solo con redirección. Candidato a WebP/AVIF."
"https://www.colegioconquistadores.com/wp-content/uploads/slider56/WhatsAppImage2024-07-26at183615-1024x771.jpeg","image","WhatsAppImage2024-07-26at183615-1024x771.jpeg","jpeg","/2024/07/23/acto-pueblos-originarios/; /author/administrador/; /category/actividades-2024/","1024x771","129 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider56/WhatsAppImage2024-07-26at183615-1536x1156.jpeg","image","WhatsAppImage2024-07-26at183615-1536x1156.jpeg","jpeg","/author/administrador/; /category/actividades-2024/","1536x1156","240 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Candidato a WebP/AVIF. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider56/WhatsAppImage2024-07-26at183615-300x226.jpeg","image","WhatsAppImage2024-07-26at183615-300x226.jpeg","jpeg","/author/administrador/; /category/actividades-2024/","300x226","17 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider56/WhatsAppImage2024-07-26at183615-768x578.jpeg","image","WhatsAppImage2024-07-26at183615-768x578.jpeg","jpeg","/author/administrador/; /category/actividades-2024/","768x578","81 KB","","media","Falta texto alternativo. Nombre poco descriptivo; renombrar solo con redirección. Variante derivada; consolidar original y tamaños responsivos."
"https://www.colegioconquistadores.com/wp-content/uploads/slider56/WhatsAppImage2024-07-26at183615.jpeg","image","WhatsAppImage2024-07-26at183615.jpeg","jpeg","plantilla global (50 URLs)","1600x1204","218 KB","Acto Pueblos Originarios","alta","Nombre poco descriptivo; renombrar solo con redirección. Candidato a WebP/AVIF. Reutilizado globalmente."
"https://drive.google.com/file/d/1Zi42VSevpYZr-5Wv-jSsfIEof734sTT9/view?usp=drive_link","external video","google-drive-presentation-1","","/2025/09/29/gala-raiz-folclorica-2025/","unknown","unknown","Presentación de la Gala Raíz Folclórica 2025","alta","Recurso externo en Google Drive; confirmar propiedad, permisos, duración y URL antes de migrar."
